name,price,volume24h,volume7d,volume30d,lastUpdated,marketCapByTotalSupply
Vehicle Mining System,0.026842813,154.3594334,1166.506646,4839.373962,2023-04-26T16:28:00.000Z,0
Mad Hatter Society,1.001384869,154.1727197,1040.335284,4482.721799,2023-04-26T16:28:00.000Z,1.00138E+12
TLabs,4.77E-05,153.8801032,1175.951078,4821.603793,2023-04-26T16:28:00.000Z,477233.3266
Crypto Birds,0.00328179,152.9654212,975.8781629,4764.335995,2023-04-26T16:28:00.000Z,164089.5179
EverSAFU,1.42E-05,152.3533758,1030.376303,4683.119909,2023-04-26T16:28:00.000Z,5.18678997
KittyShiba,1.79E-11,152.150345,1015.892559,4295.980081,2023-04-26T16:28:00.000Z,15916.91394
Wanaka Farm WAIRERE Token,0.000155586,151.8162951,1018.010996,4791.732129,2023-04-26T16:28:00.000Z,0
Experty Wisdom Token,0.010711693,151.5844711,1065.324438,4709.047309,2023-04-26T16:28:00.000Z,850557.3089
DYZilla,1.35E-11,151.3958813,963.5366573,4613.465878,2023-04-26T16:28:00.000Z,1351955.736
AmpleSwap (new),9.71E-05,151.1684977,1025.905257,4523.282776,2023-04-26T16:28:00.000Z,54996.55493
Reflecto USD,1.007693642,150.4602069,1033.502354,4630.996215,2023-04-26T16:28:00.000Z,0
Tao Te Ching,17.1915809,149.9578204,1032.986866,4515.213485,2023-04-26T16:28:00.000Z,88674.17429
LP Finance,0.032260624,149.0395236,992.8994355,4332.239572,2023-04-26T16:28:00.000Z,1613031.212
Artik,7.65E-05,148.8612184,1039.345826,4584.716859,2023-04-26T16:28:00.000Z,75038.28672
BelecX Protocol,0.000522384,148.583772,1086.475358,4119.581354,2023-04-26T16:28:00.000Z,52194.5833
Reflex,0.000389537,148.1203984,985.1413132,4053.83699,2023-04-26T16:28:00.000Z,389537.2577
Snap Token,0.000306777,147.9778932,1105.816016,4395.953861,2023-04-26T16:28:00.000Z,45850.87576
Hanu Yokia,6.85E-08,147.8339474,944.1895055,4877.627509,2023-04-26T16:28:00.000Z,40654590.59
Omni Consumer Protocols,0.008300421,147.6008082,1130.755731,4051.117823,2023-04-26T16:28:00.000Z,830042.1483
Hest stake,0.007304603,147.4396042,977.5385264,4543.144867,2023-04-26T16:28:00.000Z,10956.9041
DogeTrend,1.55E-13,146.8517523,1108.736925,4602.445297,2023-04-26T16:28:00.000Z,15455.64999
BeforeCoinMarketCap,0.001795854,146.3152978,1082.626119,4237.947359,2023-04-26T16:28:00.000Z,15359986.47
VRES,0.027522662,146.0060125,1067.600845,4057.628643,2023-04-26T16:28:00.000Z,68806656.01
TranslateMe Network Token,0.001792503,145.8659411,999.3476376,4738.556988,2023-04-26T16:28:00.000Z,537751.0169
Outrace,0.000133713,145.8561235,946.5254994,4370.113057,2023-04-26T16:28:00.000Z,133712.7784
Meta Apes,0.000676518,145.0509079,998.1305157,3993.332209,2023-04-26T16:28:00.000Z,0
Virtu,21.86785727,144.717136,1042.856365,4175.03639,2023-04-26T16:28:00.000Z,109339286.3
Moonions,7.10E-08,143.8825018,1056.690185,4536.394231,2023-04-26T16:28:00.000Z,142089.4338
Garbi Protocol,0.400507663,143.4238385,999.8350689,4015.698348,2023-04-26T16:28:00.000Z,0
Tosa Inu,1.02E-10,143.3065857,988.1495376,4228.739336,2023-04-26T16:28:00.000Z,60928.11697
Giveth,0.013838543,142.1330046,1083.704267,3886.799454,2023-04-26T16:28:00.000Z,13838543.34
Xrp Classic (old),0.00392653,141.3585079,922.5420054,4323.557944,2023-04-26T16:28:00.000Z,3926530.316
MUSE ENT NFT,0.004280414,140.7957572,968.5260059,4222.821233,2023-04-26T16:28:00.000Z,0
Assent Protocol,0.000174411,140.0888598,999.7749616,4471.62826,2023-04-26T16:28:00.000Z,0
Subme,0.001109652,139.543079,917.358132,4203.921875,2023-04-26T16:28:00.000Z,967009.278
Super Floki,2.80E-12,139.0235042,1042.53487,3838.729919,2023-04-26T16:28:00.000Z,0
Star Chain,0.034203309,138.7678403,1053.43225,4136.535925,2023-04-26T16:28:00.000Z,342033086.6
Sleep Future,0.000356949,138.3469733,921.6017807,4359.028826,2023-04-26T16:28:00.000Z,356949.2746
Sishi Finance,0.001598669,138.2792274,933.8050572,3741.643624,2023-04-26T16:28:00.000Z,271.0453961
Euler Tools,0.001612844,138.0815545,1015.373295,4038.760909,2023-04-26T16:28:00.000Z,161284.4205
BarbecueSwap Finance,0.00013353,137.886668,969.1522422,4282.044994,2023-04-26T16:28:00.000Z,0
FLOKI SHIBA PEPE CEO,5.20E-13,137.7565569,923.1887386,4465.297455,2023-04-26T16:28:00.000Z,52044.73062
Perpetual Wallet,0.001394183,137.0011241,918.9300905,3933.987261,2023-04-26T16:28:00.000Z,139418.3347
ZCore Finance,0.003398934,136.3224689,910.7560919,3943.176614,2023-04-26T16:28:00.000Z,0
Little Angry Bunny v2,2.49E-19,136.104296,1018.103862,4021.992091,2023-04-26T16:28:00.000Z,0
Pi Network DeFi,3.14E-05,135.9146452,899.6401425,3984.777563,2023-04-26T16:28:00.000Z,0
Zenithereum,0.001159639,135.8416473,948.1944102,3899.837004,2023-04-26T16:28:00.000Z,115963.9421
FBBank,4.355884111,135.7011055,857.6791963,4324.305257,2023-04-26T16:28:00.000Z,91473566.34
DogeFather,2.48E-10,135.2934633,981.4230121,3871.525184,2023-04-26T16:28:00.000Z,120894.2889
Upfire,0.000856072,135.2094667,949.1713516,3934.793679,2023-04-26T16:28:00.000Z,0
YSL,1.90E-12,135.1779099,983.1863556,3680.514756,2023-04-26T16:28:00.000Z,0
XMINE,3.23E-06,134.7411554,937.7327488,3842.202533,2023-04-26T16:28:00.000Z,0
FoxFinanceV2,0.000709895,134.5129395,1601.747462,3928.490831,2023-04-26T16:28:00.000Z,709895.3155
Ripae AVAX,0.377013449,133.9916255,881.4307442,4204.470924,2023-04-26T16:28:00.000Z,23701.36809
Baby Samo Coin,1.90E-05,133.6730149,1001.423145,4243.295004,2023-04-26T16:28:00.000Z,184735.7547
Swapify,0.001075158,133.6099755,870.2961269,3789.369168,2023-04-26T16:28:00.000Z,107515.77
impactMarket,0.00050978,133.3028284,958.5623232,4222.228719,2023-04-26T16:28:00.000Z,5097798.114
SOLIDsex: Tokenized veSOLID,0.006561153,133.2965599,861.746504,3945.27009,2023-04-26T16:28:00.000Z,0
Cryption Network,0.002981268,132.3105013,849.8905878,4033.831847,2023-04-26T16:28:00.000Z,298126.7757
The Everlasting Parachain,0.025723006,132.0158772,967.0611757,4000.0724,2023-04-26T16:28:00.000Z,0
Solareum Wallet,5.25E-05,131.9894089,925.3333061,3669.232365,2023-04-26T16:28:00.000Z,51218.32023
SOLCash,0.000230727,131.6378158,881.4243184,3714.65998,2023-04-26T16:28:00.000Z,230726.5349
Metria,7.817271258,131.6245716,1007.26637,4210.485908,2023-04-26T16:28:00.000Z,781727.1258
Dynamic Set Dollar,1.33E-07,131.3208648,846.4152531,4169.559592,2023-04-26T16:28:00.000Z,4.703016364
TSANGNYON HERUKA,0.000567705,131.2313295,970.9231596,3840.74066,2023-04-26T16:28:00.000Z,567704.8589
Chihuahua Token,4.02E-12,130.4585954,908.3753327,3596.689002,2023-04-26T16:28:00.000Z,402166.509
Kaiken Shiba,3.07E-13,129.227718,850.0083734,4229.403894,2023-04-26T16:28:00.000Z,0
Shib Army,1.02E-09,128.39662,838.1960067,3466.800633,2023-04-26T16:28:00.000Z,101826.695
Yogi,0.00093045,128.3800573,946.1564663,3688.18187,2023-04-26T16:28:00.000Z,93044.96307
Shibaken Finance,6.25E-11,125.8406603,956.4515566,4051.654834,2023-04-26T16:28:00.000Z,6248347.201
CODE,0.167660833,125.7748667,911.0128875,3587.870292,2023-04-26T16:28:00.000Z,1676608.332
Space Chain,0.000159444,125.3449878,931.2374533,3957.863277,2023-04-26T16:28:00.000Z,15944.37719
CALO INDOOR,0.079456742,124.3245668,921.9248572,3704.402659,2023-04-26T16:28:00.000Z,0
ZenithSwap,0.005591906,124.1843282,785.7672178,3444.232452,2023-04-26T16:28:00.000Z,27959.52862
Galaxy Finance,0.01331085,123.8095072,941.5071605,3788.515522,2023-04-26T16:28:00.000Z,3993254.937
Kingmaker,1.14E-05,123.735238,801.9700008,3448.581274,2023-04-26T16:28:00.000Z,11399.18599
Shack Token,0.00015974,123.6333772,807.1056385,3809.327769,2023-04-26T16:28:00.000Z,162934.9832
AsgardX,0.056665277,123.4740743,806.6489235,3403.473501,2023-04-26T16:28:00.000Z,566652.773
xDollar Stablecoin,1.054314788,123.3513068,794.798108,3841.029488,2023-04-26T16:28:00.000Z,0
NitroFloki,0.000122152,123.1915048,809.6247616,3443.298425,2023-04-26T16:28:00.000Z,122152.3388
Slime Royale Cupid Essence,0.000798628,120.442272,827.8044411,3870.46314,2023-04-26T16:28:00.000Z,19965703.45
Choice Coin,4.64E-05,120.1855131,790.8830182,3502.466043,2023-04-26T16:28:00.000Z,46369.76941
KaraStar UMY,0.001071047,120.1481705,863.2338426,3374.291929,2023-04-26T16:28:00.000Z,0
Howl City,5.19E-05,120.0089051,774.6828134,3919.598312,2023-04-26T16:28:00.000Z,28050.92223
ElonBank,3.03E-05,119.4976609,886.0773978,3488.350551,2023-04-26T16:28:00.000Z,328.5292786
LaEeb,1.14E-10,118.3422241,779.9455338,3287.843328,2023-04-26T16:28:00.000Z,23905.52317
Immortl,1.27E-05,118.3369177,777.463976,3432.888198,2023-04-26T16:28:00.000Z,123078.348
CoinMooner,0.005008936,118.1939844,852.4597812,3395.783883,2023-04-26T16:28:00.000Z,0
EDAC,0.018846918,118.1510501,780.6203182,3708.764083,2023-04-26T16:28:00.000Z,1601988.033
Falcon,0.000165376,116.5935208,760.7149487,3548.622764,2023-04-26T16:28:00.000Z,248064.4878
Sugar Kingdom,0.000327888,116.4088581,734.4572546,3781.65394,2023-04-26T16:28:00.000Z,32788.78329
Ethereum Message Service,0.070246331,115.9901498,753.9095735,3460.567989,2023-04-26T16:28:00.000Z,70246.33062
DMEX (Decentralized Mining Exchange),0.006880161,115.6816571,758.0403167,3144.984673,2023-04-26T16:28:00.000Z,688016.1173
DragonMaster,0.009473319,115.5965734,805.3629961,3302.781161,2023-04-26T16:28:00.000Z,9473319.28
Anime Token,0.000540223,115.5459579,882.0252423,3604.015233,2023-04-26T16:28:00.000Z,0
Shih Tzu Inu,2.24E-10,115.2228399,738.3399043,3518.65215,2023-04-26T16:28:00.000Z,224034.4832
Monster Ball,0.000976083,115.0538104,878.7236364,3411.91275,2023-04-26T16:28:00.000Z,48804165.52
Cresio,0.008552905,114.7985909,864.7511072,3609.388377,2023-04-26T16:28:00.000Z,342116.2136
Rentible,0.012342531,114.5509307,790.9535454,3149.391385,2023-04-26T16:28:00.000Z,0
Mimas Finance,0.00216274,114.0567785,754.4130061,3349.957916,2023-04-26T16:28:00.000Z,2162739.824
Nirvana NIRV,0.017343066,114.0489432,714.7204131,3360.968248,2023-04-26T16:28:00.000Z,38625.34942
Elumia Krystal Shards,0.042543088,113.2010538,761.2223616,3439.210288,2023-04-26T16:28:00.000Z,2127154.408
Channels,0.000271669,112.9937296,821.967183,3462.862687,2023-04-26T16:28:00.000Z,271668.5489
TreeDefi,0.054004842,112.6789846,790.1880625,3102.405467,2023-04-26T16:28:00.000Z,0
Penguin Finance,0.008992211,112.3663748,780.1514136,3593.363322,2023-04-26T16:28:00.000Z,137264.3918
Fantom Libero Financial,1.18E-05,112.3558861,849.4042031,3442.358467,2023-04-26T16:28:00.000Z,17702.82172
Potato,2.17E-08,111.9220227,852.4173406,3441.687579,2023-04-26T16:28:00.000Z,0
Lucidao,0.01327678,111.8289394,800.8019541,3645.284476,2023-04-26T16:28:00.000Z,11683566.69
Secret Skellies Society,0.002548448,111.6273072,706.07037,3123.11751,2023-04-26T16:28:00.000Z,2825.224484
Interstellar AI,2.19E-06,111.3889539,806.8220658,3385.006579,2023-04-26T16:28:00.000Z,218999.7043
Billionaire Plus,1.36E-05,111.2126834,837.3878111,3362.563399,2023-04-26T16:28:00.000Z,135900.7964
Freight Trust & Clearing Network,0.000189317,111.079968,811.5675587,3555.227432,2023-04-26T16:28:00.000Z,115678.3303
Hummingbird Finance,1.51E-11,111.0162888,820.9949702,3443.702215,2023-04-26T16:28:00.000Z,1514747.17
For Meta World,1.65E-06,110.7617138,773.3401647,3151.845626,2023-04-26T16:28:00.000Z,826596.09
ManuFactory,0.001770771,110.219524,780.0643771,3501.453633,2023-04-26T16:28:00.000Z,885385.359
Smart Marketing Token,0.064206211,110.192018,720.7243721,3139.968767,2023-04-26T16:28:00.000Z,642062.1099
SolanaSail,0.005611835,110.1246152,730.3144155,3538.171955,2023-04-26T16:28:00.000Z,117848.5314
Starter,0.127014477,109.1010206,803.4075408,3458.698875,2023-04-26T16:28:00.000Z,0
CityStates: Medieval,0.00306645,108.8029157,777.0502441,3302.017893,2023-04-26T16:28:00.000Z,3066450.267
Tangent,0.002275682,108.4903806,701.5250953,3229.77425,2023-04-26T16:28:00.000Z,7149266.643
Litecash,0.000765464,108.4329111,809.1802889,2930.187155,2023-04-26T16:28:00.000Z,0
Web3 Game,7.67E-09,108.3212491,703.1812432,2997.606422,2023-04-26T16:28:00.000Z,38826.27399
Space Crypto,0.000401755,108.1876289,577.1073836,3937.655951,2023-04-26T16:28:00.000Z,0
Walk To Earn,2.52E-11,108.0941499,799.6757315,3094.812465,2023-04-26T16:28:00.000Z,25226.3329
BitValley,3.25E-05,107.7470229,823.6082412,3090.298467,2023-04-26T16:28:00.000Z,324537.7516
Duet Protocol,0.001679667,106.9852211,769.2977831,3509.32592,2023-04-26T16:28:00.000Z,705460.2768
AVANA,0.000440301,106.7096678,674.1551995,3269.772645,2023-04-26T16:28:00.000Z,440301.2147
ZionLabs Token,0.029622836,105.5446801,671.4360575,3392.20919,2023-04-26T16:28:00.000Z,0
PegasusDollar,0.149284131,105.3998407,729.8500022,3442.04854,2023-04-26T16:28:00.000Z,3704.037854
Waste Digital Coin,0.000318457,104.8272745,668.864246,3135.193327,2023-04-26T16:28:00.000Z,6369.1482
WaultSwap Polygon,2.07E-06,104.7466727,748.3826361,2990.442928,2023-04-26T16:28:00.000Z,0
Global Innovative Solutions,0.018064776,103.8949459,692.5515946,2888.357325,2023-04-26T16:28:00.000Z,1348083.909
Meme AI,3.81E-05,103.7330879,730.3756694,2925.792811,2023-04-26T16:28:00.000Z,38148.96313
ETH Fan Token Ecosystem,2.19E-09,102.5807606,689.2046172,2819.972134,2023-04-26T16:28:00.000Z,2185739.277
Voltz,0.003710084,102.0394886,655.5572775,3245.551508,2023-04-26T16:28:00.000Z,3297852100
Seesaw,0.00034621,101.2674759,733.7534335,3115.003086,2023-04-26T16:28:00.000Z,342747.715
WOOP,0.00059428,101.2587987,743.6486465,3177.645407,2023-04-26T16:28:00.000Z,0
Wrapped ALGO,0.191763318,101.0653524,717.9635602,2907.81757,2023-04-26T16:28:00.000Z,0
Immutable,0.010797697,100.7193848,738.1686187,2756.710236,2023-04-26T16:28:00.000Z,0
BLUEART TOKEN,0.012492201,100.0165853,852.9433219,3125.262734,2023-04-26T16:28:00.000Z,1099313.73
LYFE,3.504116942,100.0133539,702.1630459,2993.491102,2023-04-26T16:28:00.000Z,911070.4048
CubeBase,0.000106164,99.39271379,640.1124391,3011.759253,2023-04-26T16:28:00.000Z,106164.4517
Decentralized Nations,0.296036446,99.30530538,702.8882357,2839.420051,2023-04-26T16:28:00.000Z,0
Diamond DND,8.82E-06,98.55389525,675.772478,2755.254871,2023-04-26T16:28:00.000Z,67001.73253
Noah's Ark Coin,0.003390009,98.35808987,707.7849338,2842.980839,2023-04-26T16:28:00.000Z,0
Guapcoin,0.018789969,98.33984211,657.9914955,3009.27471,2023-04-26T16:28:00.000Z,762427.0632
CRYPTOFRUITS,0.001263912,98.26581312,626.7656034,3126.298099,2023-04-26T16:28:00.000Z,0
STABLE ASSET,0.998092074,98.14477344,723.8887412,3131.355571,2023-04-26T16:28:00.000Z,24832530.81
TATA Coin,0.008589661,97.90773606,682.3076915,2905.982826,2023-04-26T16:28:00.000Z,77306.94626
XTblock,0.007464581,97.35874619,625.5279316,2842.735116,2023-04-26T16:28:00.000Z,2600820.958
BNSD Finance,0.001517279,97.33932439,708.9191741,3157.221905,2023-04-26T16:28:00.000Z,16747.06408
JustCarbon,0.001328128,97.23916244,741.3378448,2979.52022,2023-04-26T16:28:00.000Z,1328128.476
MoonStar,8.90E-10,97.06131366,647.6361583,2729.980574,2023-04-26T16:28:00.000Z,873939.3245
yVault LP-yCurve,0.011223811,96.57482962,717.5145553,3155.207539,2023-04-26T16:28:00.000Z,0
Krabots,0.008131724,96.25947948,732.5291613,3016.158861,2023-04-26T16:28:00.000Z,813172.3947
NPICK BLOCK,0.000340133,96.22186402,739.5760643,2911.217745,2023-04-26T16:28:00.000Z,3401329.027
Buzzshow,0.002236901,96.17273242,690.493288,2838.660728,2023-04-26T16:28:00.000Z,335535.1603
XTRM COIN,8.95E-05,95.35976139,693.0628412,2644.889761,2023-04-26T16:28:00.000Z,89476.04274
COXSWAP V2,4.37E-06,95.12976601,704.0584346,2881.616548,2023-04-26T16:28:00.000Z,511.0987904
Safcoin,0.010901045,94.88837831,637.1974151,2662.613609,2023-04-26T16:28:00.000Z,109010.4451
ECO,0.018871058,94.14952194,667.578445,3085.211568,2023-04-26T16:28:00.000Z,188710584.2
NEWTOWNGAMING,0.000112457,93.98990326,663.7737213,2850.013165,2023-04-26T16:28:00.000Z,0.011245712
Slam Token,0.187039963,93.64007149,624.8878995,2745.160477,2023-04-26T16:28:00.000Z,1870399.628
Vege Token,0.395547034,92.75878018,690.2676012,3133.846684,2023-04-26T16:28:00.000Z,355992.331
Black Eye Galaxy,4.83E-05,92.73616979,662.7235609,2742.082841,2023-04-26T16:28:00.000Z,0
LogiTron,0.000362035,92.45887828,613.1502993,2972.512028,2023-04-26T16:28:00.000Z,10861050.64
ARize,0.000443089,92.18674941,671.5239376,3011.644734,2023-04-26T16:28:00.000Z,443088.9126
BULL FINANCE,5.44E-10,91.99429347,657.0952062,2518.349075,2023-04-26T16:28:00.000Z,0
UpDeFi,7.01E-05,91.409399,699.4169784,2702.78274,2023-04-26T16:28:00.000Z,70080.59117
LaserEyes,0.001190691,91.33736959,639.6451823,2930.149684,2023-04-26T16:28:00.000Z,479253.2123
Flashloans.com,0.000586452,91.24079395,657.5345928,2626.808238,2023-04-26T16:28:00.000Z,117290.4793
New Year Token,0.000411564,90.94721336,619.5403007,2758.369056,2023-04-26T16:28:00.000Z,161376.2436
Torii Finance,2.972513662,90.53071163,678.6491939,2924.432701,2023-04-26T16:28:00.000Z,0
Baby Bali,2.54E-10,90.12713103,683.9859548,2739.512004,2023-04-26T16:28:00.000Z,254185.7646
Ethernal Finance,2.35E-06,89.96270614,613.3352716,2967.99143,2023-04-26T16:28:00.000Z,0
MjackSwap,3.73E-08,89.65546731,665.8937343,2491.865005,2023-04-26T16:28:00.000Z,37338.69916
XRPFarm,9.05E-07,89.52298235,665.0053163,2947.298217,2023-04-26T16:28:00.000Z,90510.70031
Krill,0.000148557,89.05624334,598.4512417,2506.243988,2023-04-26T16:28:00.000Z,10354.00123
Zombie Runner,1.30E-05,88.83847513,622.6536111,2600.678728,2023-04-26T16:28:00.000Z,13012.94353
Perpetuum,0.002474648,88.64427974,642.7593408,2802.327591,2023-04-26T16:28:00.000Z,2474647.697
FOHO Coin,0.016627674,88.282102,557.3305805,2812.236578,2023-04-26T16:28:00.000Z,0
Wine Shares,2.043612233,88.20874397,643.0847587,2813.582748,2023-04-26T16:28:00.000Z,83853.49715
Hola City,0.069571229,88.11263535,636.274078,2819.00077,2023-04-26T16:28:00.000Z,17392807.16
CLIMB TOKEN FINANCE,0.62404121,87.92656099,579.2792022,2677.777211,2023-04-26T16:28:00.000Z,0
Jaiho Crypto,0.001365459,87.68136395,558.3816409,2667.404943,2023-04-26T16:28:00.000Z,682729.4385
MetaDerby,0.002666148,87.17919386,579.3830929,2425.934538,2023-04-26T16:28:00.000Z,2666148.361
Rose Finance,2.08E-05,87.12424399,578.243357,2841.827886,2023-04-26T16:28:00.000Z,0
Learning Block,3.47E-06,87.04994851,548.465641,2852.507075,2023-04-26T16:28:00.000Z,1648.245719
Magic Manor,0.015830213,86.79724063,609.291503,2527.372241,2023-04-26T16:28:00.000Z,0
renZEC,53.26736973,86.2377729,602.3453589,2350.211859,2023-04-26T16:28:00.000Z,0
Sovi Finance,0.216261192,86.00981809,596.8467219,2709.888627,2023-04-26T16:28:00.000Z,0
DareNFT,1.20E-05,85.75565825,564.2523333,2540.342726,2023-04-26T16:28:00.000Z,23941.35512
GScarab,0.3884916,85.18408202,612.4348128,2727.381849,2023-04-26T16:28:00.000Z,23115.63872
SPECIEX,0.009980719,85.11163856,525.0298832,2386.339961,2023-04-26T16:28:00.000Z,14971077.98
SnakeCity,0.001876289,84.39753882,609.0683506,2704.452358,2023-04-26T16:28:00.000Z,1829347.295
JP3Gvault,0.000158683,83.47064275,630.4963227,2290.362656,2023-04-26T16:28:00.000Z,158682.8884
LocalTrade,0.037487162,83.34738897,564.2069046,2497.148816,2023-04-26T16:28:00.000Z,3748716.193
Era7: Game of Truth,0.001913782,83.23358924,543.2005088,2456.485248,2023-04-26T16:28:00.000Z,0
Morpheus Token,0.087741791,83.05210262,623.1286273,2710.605539,2023-04-26T16:28:00.000Z,0
Vcash,0.001016905,82.8205681,545.5426425,2634.665994,2023-04-26T16:28:00.000Z,20338.09241
Gunstar Metaverse Currency,0.001115079,82.78006593,565.0575274,2495.491109,2023-04-26T16:28:00.000Z,0
GridZone.io,0.000519649,82.68750678,529.1256749,2257.456589,2023-04-26T16:28:00.000Z,5093.295451
VisaMetaFi,3.33E-08,82.44876865,629.9931902,2564.238972,2023-04-26T16:28:00.000Z,33277.61869
RABBIT HALLOWEEN,2.28E-12,81.76511959,571.2944191,2458.819523,2023-04-26T16:28:00.000Z,70657.75078
Finance AI,0.000131992,81.32830331,606.3905462,2408.968231,2023-04-26T16:28:00.000Z,131992.0223
Kingdomswap (New),0.003098464,81.31110179,569.8526693,2635.761562,2023-04-26T16:28:00.000Z,0
CryptoDrop,2.60E-05,80.04262623,529.9280443,2462.278852,2023-04-26T16:28:00.000Z,0
Identity,0.000529631,79.96993696,590.666167,2359.954289,2023-04-26T16:28:00.000Z,529630.5831
XList,0.001920186,79.79462029,562.842917,2556.535346,2023-04-26T16:28:00.000Z,149457.8306
Dogelana,8.38E-06,79.60167518,562.4824558,2253.033854,2023-04-26T16:28:00.000Z,113097.3483
Web3 Doge,8.66E-09,79.29261372,527.6076851,2436.419967,2023-04-26T16:28:00.000Z,43273.89361
Wrapped-Energi,0.159434775,79.17749431,518.6881293,2503.175924,2023-04-26T16:28:00.000Z,10196166.99
LuckyChip,0.001262371,78.90487613,555.9407207,2348.089135,2023-04-26T16:28:00.000Z,159501.4705
Ambra,0.267416389,78.75512696,521.7120742,2581.614345,2023-04-26T16:28:00.000Z,0
FLOOF,1.05E-07,78.72927954,601.8190559,2152.4,2023-04-26T16:28:00.000Z,0
SANGKARA MISA,2.60E-07,78.58421122,540.3915193,2200.649497,2023-04-26T16:28:00.000Z,52005.0307
Dash Diamond,0.004967016,78.14449018,581.3631838,2712.293465,2023-04-26T16:28:00.000Z,0
WOLFCOIN,0.001562242,78.14266939,520.0154228,2279.76422,2023-04-26T16:28:00.000Z,0
Millimeter,0.000800077,77.9541984,547.1853842,2346.528825,2023-04-26T16:28:00.000Z,101413.7135
